t,Step,AgentID,geometry,speed,x,y
2025-09-03 15:44:29.726487,938,2,POINT (177.60530147366046 152.98690817396562),0.024673186955608353,177.60530147366046,152.98690817396562
2025-09-03 15:44:30.726487,939,2,POINT (177.61317458245665 152.964727965015),0.02353608954797375,177.61317458245665,152.964727965015
2025-09-03 15:44:31.726487,940,2,POINT (177.6213371806256 152.94376381787654),0.022497188137855208,177.6213371806256,152.94376381787654
2025-09-03 15:44:32.726487,941,2,POINT (177.62984352726582 152.92401199840396),0.02150563427665588,177.62984352726582,152.92401199840396
2025-09-03 15:44:33.726487,942,2,POINT (177.638864666703 152.90534927054776),0.020728684661103784,177.638864666703,152.90534927054776
2025-09-03 15:44:34.726487,943,2,POINT (177.64835010557354 152.8878087081919),0.019941035036493294,177.64835010557354,152.8878087081919
2025-09-03 15:44:35.726487,944,2,POINT (177.658272952629 152.87136550439138),0.019205255658583775,177.658272952629,152.87136550439138
2025-09-03 15:44:36.726487,945,2,POINT (177.66870610976352 152.85599709931802),0.01857521580742332,177.66870610976352,152.85599709931802
2025-09-03 15:44:37.726487,946,2,POINT (177.67978613904236 152.84200887582872),0.017844815639463156,177.67978613904236,152.84200887582872
2025-09-03 15:44:38.726487,947,2,POINT (177.69148353459022 152.82942914558265),0.017177854221845666,177.69148353459022,152.82942914558265
2025-09-03 15:44:39.726487,948,2,POINT (177.70382093347948 152.8182614862281),0.01664115461174658,177.70382093347948,152.8182614862281
2025-09-03 15:44:40.726487,949,2,POINT (177.7169101216771 152.80846582557547),0.016348755772055048,177.7169101216771,152.80846582557547
2025-09-03 15:44:41.726487,950,2,POINT (177.7306331906899 152.80011382124408),0.016064824912880093,177.7306331906899,152.80011382124408
2025-09-03 15:44:42.726487,951,2,POINT (177.74504459870323 152.79319319035545),0.01598698886042463,177.74504459870323,152.79319319035545
2025-09-03 15:44:43.726487,952,2,POINT (177.76023191254072 152.78767526410553),0.01615865129575787,177.76023191254072,152.78767526410553
2025-09-03 15:44:44.726487,953,2,POINT (177.7761260954551 152.78360819717938),0.01640628184257598,177.7761260954551,152.78360819717938
2025-09-03 15:44:45.726487,954,2,POINT (177.79273460138378 152.78100265593207),0.01681164222716431,177.79273460138378,152.78100265593207
2025-09-03 15:44:46.726487,955,2,POINT (177.8100696841629 152.77986703249275),0.01737224037234773,177.8100696841629,152.77986703249275
2025-09-03 15:44:47.726487,956,2,POINT (177.82816252612844 152.7802007980924),0.01809592025472952,177.82816252612844,152.7802007980924
2025-09-03 15:44:48.726487,957,2,POINT (177.84685930601674 152.78209184007324),0.01879216905960707,177.84685930601674,152.78209184007324
2025-09-03 15:44:49.726487,958,2,POINT (177.86622104882412 152.78552475751954),0.019663723114713854,177.86622104882412,152.78552475751954
2025-09-03 15:44:50.726487,959,2,POINT (177.88608918972977 152.79058673289865),0.02050284413894198,177.88608918972977,152.79058673289865
2025-09-03 15:44:51.726487,960,2,POINT (177.90626969784748 152.79647955413225),0.021023278763787272,177.90626969784748,152.79647955413225
2025-09-03 15:44:52.726487,961,2,POINT (177.9268652755878 152.80315400635538),0.021650083947565752,177.9268652755878,152.80315400635538
2025-09-03 15:44:53.726487,962,2,POINT (177.94770703968433 152.81068768377136),0.02216157544181952,177.94770703968433,152.81068768377136
2025-09-03 15:44:54.726487,963,2,POINT (177.96882326586348 152.8190519224177),0.022712452447544093,177.96882326586348,152.8190519224177
2025-09-03 15:44:55.726487,964,2,POINT (177.99005976820217 152.82826596534503),0.023149246610802327,177.99005976820217,152.82826596534503
2025-09-03 15:44:56.726487,965,2,POINT (178.011554052982 152.8382949384708),0.023718865490449367,178.011554052982,152.8382949384708
2025-09-03 15:44:57.726487,966,2,POINT (178.03325481377348 152.84913536387634),0.024257737773792108,178.03325481377348,152.84913536387634
2025-09-03 15:44:58.726487,967,2,POINT (178.05512315944398 152.86078746860156),0.024778944426503826,178.05512315944398,152.86078746860156
2025-09-03 15:44:59.726487,968,2,POINT (178.07705293791955 152.87329374604187),0.02524524033162321,178.07705293791955,152.87329374604187
2025-09-03 15:45:00.726487,969,2,POINT (178.0991070480042 152.88663834420214),0.02577716182371129,178.0991070480042,152.88663834420214
2025-09-03 15:45:01.726487,970,2,POINT (178.12121054274908 152.9008276192822),0.026265947674400603,178.12121054274908,152.9008276192822
2025-09-03 15:45:02.726487,971,2,POINT (178.14343097550994 152.9158346784483),0.026813419343578886,178.14343097550994,152.9158346784483
2025-09-03 15:45:03.726487,972,2,POINT (178.16581338242284 152.93163681430454),0.027398533479610705,178.16581338242284,152.93163681430454
2025-09-03 15:45:04.726487,973,2,POINT (178.18825176164052 152.94823465249868),0.027910017818611188,178.18825176164052,152.94823465249868
2025-09-03 15:45:05.726487,974,2,POINT (178.21070239307363 152.96561743759543),0.02839352161083901,178.21070239307363,152.96561743759543
2025-09-03 15:45:06.726487,975,2,POINT (178.23310386843724 152.98383273854267),0.028872535168653585,178.23310386843724,152.98383273854267
2025-09-03 15:45:07.726487,976,2,POINT (178.25548833780334 153.00282733732024),0.029357439457873807,178.25548833780334,153.00282733732024
2025-09-03 15:45:08.726487,977,2,POINT (178.2777940340463 153.02261070772815),0.02981485920778362,178.2777940340463,153.02261070772815
2025-09-03 15:45:09.726487,978,2,POINT (178.30002760542075 153.04317407676953),0.030285043212691074,178.30002760542075,153.04317407676953
2025-09-03 15:45:10.726487,979,2,POINT (178.32206917150597 153.0645630413978),0.030713489599175393,178.32206917150597,153.0645630413978
2025-09-03 15:45:11.726487,980,2,POINT (178.343891309645 153.0867492503065),0.031119665465721345,178.343891309645,153.0867492503065
2025-09-03 15:45:12.726487,981,2,POINT (178.36552353387626 153.10974297461183),0.03156999338963711,178.36552353387626,153.10974297461183
2025-09-03 15:45:13.726487,982,2,POINT (178.38682393432188 153.1335516620843),0.031946215085759504,178.38682393432188,153.1335516620843
2025-09-03 15:45:14.726487,983,2,POINT (178.40761353177737 153.15713572326882),0.03143907289212894,178.40761353177737,153.15713572326882
2025-09-03 15:45:15.726487,984,2,POINT (178.42796648465563 153.180457933694),0.03095429194764599,178.42796648465563,153.180457933694
2025-09-03 15:45:16.726487,985,2,POINT (178.44802003706624 153.20353778926417),0.030574903064867716,178.44802003706624,153.20353778926417
2025-09-03 15:45:17.726487,986,2,POINT (178.46774240688993 153.2263563831764),0.030160571937440955,178.46774240688993,153.2263563831764
2025-09-03 15:45:18.726487,987,2,POINT (178.4871996729474 153.2499409525836),0.030574779092476845,178.4871996729474,153.2499409525836
2025-09-03 15:45:19.726487,988,2,POINT (178.50642333503694 153.2743001301646),0.031030931609530393,178.50642333503694,153.2743001301646
2025-09-03 15:45:20.726487,989,2,POINT (178.52540682861735 153.299425993074),0.03149098308183321,178.52540682861735,153.299425993074
2025-09-03 15:45:21.726487,990,2,POINT (178.54417502027167 153.32530533307838),0.031968504141337915,178.54417502027167,153.32530533307838
2025-09-03 15:45:22.726487,991,2,POINT (178.5626309675219 153.35192277012777),0.03238996671782588,178.5626309675219,153.35192277012777
2025-09-03 15:45:23.726487,992,2,POINT (178.58068797128237 153.3793037637993),0.03279899692438903,178.58068797128237,153.3793037637993
2025-09-03 15:45:24.726487,993,2,POINT (178.59834197342144 153.40744497963),0.033220352495954765,178.59834197342144,153.40744497963
2025-09-03 15:45:25.726487,994,2,POINT (178.6157183274691 153.4363079097285),0.0336898562457764,178.6157183274691,153.4363079097285
2025-09-03 15:45:26.726487,995,2,POINT (178.63266810274746 153.46588518773018),0.03408973827966079,178.63266810274746,153.46588518773018
2025-09-03 15:45:27.726487,996,2,POINT (178.64919140834016 153.49615988850277),0.034490246948664004,178.64919140834016,153.49615988850277
2025-09-03 15:45:28.726487,997,2,POINT (178.66538662519957 153.52711126203607),0.034932400042385646,178.66538662519957,153.52711126203607
2025-09-03 15:45:29.726487,998,2,POINT (178.68108970167452 153.5587336189394),0.03530665754359074,178.68108970167452,153.5587336189394
2025-09-03 15:45:30.726487,999,2,POINT (178.69625308308045 153.59103816565982),0.03568629813349688,178.69625308308045,153.59103816565982
2025-09-03 15:45:31.726487,1000,2,POINT (178.71083987920244 153.62295508825704),0.035092229470088415,178.71083987920244,153.62295508825704
2025-09-03 15:45:32.726487,1001,2,POINT (178.7249817442066 153.65447557505573),0.03454755322481683,178.7249817442066,153.65447557505573
2025-09-03 15:45:33.726487,1002,2,POINT (178.73876593805832 153.68558583858604),0.03402723169855924,178.73876593805832,153.68558583858604
2025-09-03 15:45:34.726487,1003,2,POINT (178.75220301120896 153.7153016413155),0.0326126335445705,178.75220301120896,153.7153016413155
2025-09-03 15:45:35.726487,1004,2,POINT (178.76550435971347 153.74362622782826),0.031292300541138005,178.76550435971347,153.74362622782826
2025-09-03 15:45:36.726487,1005,2,POINT (178.77863539154188 153.7705569701997),0.02996145659935779,178.77863539154188,153.7705569701997
2025-09-03 15:45:37.726487,1006,2,POINT (178.79160737356955 153.79612149398142),0.02866735414914379,178.79160737356955,153.79612149398142
2025-09-03 15:45:38.726487,1007,2,POINT (178.8044516428124 153.82032535303674),0.02740076724387284,178.8044516428124,153.82032535303674
2025-09-03 15:45:39.726487,1008,2,POINT (178.81728257294185 153.84321018448077),0.026236392248330923,178.81728257294185,153.84321018448077
2025-09-03 15:45:40.726487,1009,2,POINT (178.83017440961657 153.86481171531048),0.025156024865523697,178.83017440961657,153.86481171531048
